struct;co2_ads [mg/g];q_st_co2_ads [kJ/mol];co2_des [mg/g];q_st_co2_des [kJ/mol];n2_ads [mg/g];q_st_n2_ads [kJ/mol]
sur-a_14-02-08_14-02-08_14-02-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08;1956.0242602513752;4.1397822656776855;17.938483181384996;2.9773780959407445;1084.151978297034;2.7727859021564827
ths-b-c_16-02-08_11-02-08_09-10-08_09-10-08;351.307032891708;10.894822840556417;2.60254584049575;8.355659790048534;79.96013737110675;5.1671777611387775
bpr_14-02-08_16-02-08_08-10-08_08-10-08;356.19546174069;8.877307869314173;3.3970310592129995;8.844480627133073;98.763829619476;4.6001633568128675
lcs-b_28-02-05_29-02-05_05-04-05;857.4600777093001;7.360987700837715;7.486937926649997;4.885294477722474;348.6617257752099;3.1562039670241218
ffc-a_14-02-04_14-02-04_14-02-04_14-02-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04;3774.988803874624;3.8666181299983213;35.171250190863;3.1762703460172865;2147.1398146020724;2.6997802606065697
ths_16-01-01_06-08-01_07-08-01;445.53489228348803;6.109464312556037;4.43759852872;4.197886684008954;204.647190473628;3.5153923024692224
dhc_31-03-09_31-03-09_31-03-09_31-03-09_31-03-09_04-05-09_04-05-09_04-05-09_04-05-09_04-05-09_04-05-09;457.73887292532817;16.47491039114931;6.9636159510037015;20.10367366639529;52.55302027046178;6.957914943250233
ofp_16-02-06_28-02-06_29-02-06_01-02-06_01-02-06;689.585461110838;5.508093270316162;6.6362447177499995;5.934424117668449;306.8777797480081;3.0645813834577873
hbt_31-05-09_14-05-09_31-05-09_03-03-09_03-03-09_03-03-09;391.0914085269687;16.100862131419046;5.352056822675;19.011020991991586;51.03666273107324;6.106934034273325
iac-d_16-02-06_14-02-06_28-02-06_03-02-06_03-02-06;968.9430513983217;5.153132832858858;8.745659752829999;4.3923394014050094;479.84316917343597;2.9078574612441432
lcv-f_13-03-04_03-02-04_03-02-04_03-02-04;2732.15978901161;3.6058818715591103;23.911448287641996;2.7683045656922514;1546.6679237526441;2.611301498564668
kgd-a_17-12-12_17-12-12_01-03-12_01-03-12_01-03-12;195.65958493458518;34.050335647851945;33.643995176709836;32.29566258197412;17.421978772453546;12.88998557693856
bpr_32-02-05_11-02-05_02-04-05_02-04-05;681.9516639548251;7.157019956150219;6.281744957991;6.231897446690312;244.53770780805297;3.2235261895331164
ths-b-c_13-02-04_12-02-04_02-03-04_02-03-04;397.57316570776186;10.91631259610981;3.408987487312;7.915520703798058;86.08500759300898;4.499762434213447
yao-a_13-02-08_13-02-08_13-02-08_13-02-08_13-02-08_13-02-08_13-02-08_13-02-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08;1480.7758977009205;4.320568458165108;13.61883876811;3.372761950860293;789.67676243232;2.951024434892352
edi-c_29-04-05_29-04-05_03-02-05_03-02-05_03-02-05;610.146281539626;9.329160155211047;5.614843081653;8.904315494301269;189.72854626538705;3.4555144292468976
mgz-x-d_28-03-09_28-03-09_28-03-09_28-03-09_28-03-09_28-03-09_28-03-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09;535.04889751785;7.489826633547777;4.835283674064001;6.467362677699766;196.784950751302;3.0491239985661647
tsg-a_28-02-06_16-02-06_16-02-06_16-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06;3194.7178727657897;3.4924533342952184;31.298780794652004;3.0258524645583895;1815.166997654148;2.719385148865078
zyg-a_16-03-12_16-03-12_16-03-12_16-03-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12;1484.419954730414;5.02650692047954;13.66080550549;4.056482456245507;757.2900787784639;2.7201590675580163
hcb_13-02-04_02-03-04;188.28916266682202;11.819175942072187;2.0860552703935;10.544459241054463;37.43926752119749;5.963407798813111
vbb_24-01-01_07-08-01_07-08-01_07-08-01_07-08-01;436.096734835608;7.4000607428436425;4.295145636011998;6.5411855285769205;171.0698019750719;3.77152087765698
etl_35-11-03_35-11-03_04-01-03_04-01-03_04-01-03;481.01803524720003;8.97600646079781;4.469299206075;7.995349841628664;154.66885920112497;3.831761406455485
ssb-a_16-01-01_16-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;1121.331723120984;4.29194614121821;10.129435041292002;3.3811511533664076;594.940279305465;2.6852475529480695
uoa-z_24-02-06_01-02-06_01-02-06_02-02-06;657.3538997561479;5.925383855522343;5.812375262694002;4.944238199979793;282.3974276256;3.1981204732322417
nju_29-03-12_31-03-12_11-03-12_06-12-12_06-12-12;700.531258017822;8.63876254950563;6.6071734230480015;9.2047926954313;202.16216044428;3.4931348636809916
pyo_16-02-06_11-02-06_11-02-06_01-02-06_01-02-06;811.3751112634478;5.308517209195124;7.250819303648;4.195078463155373;386.564024362026;3.1017047826165194
pbz-l_20-08-01_20-08-01_20-08-01_02-01-01_02-01-01_02-01-01_02-01-01;1177.7656682733839;4.557394924482037;10.589761677204;3.9288245732144977;635.4882041968981;2.724383245008638
tbd_16-01-01_16-01-01_06-08-01_07-08-01;650.04792701172;5.3291601849379715;6.018665859552;4.065421969669403;320.213257129974;3.0411839658546187
cmc_30-02-08_30-02-08_30-02-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08;374.5320099180401;10.876275759784301;3.1650592387440004;7.950765904106759;93.720618802217;4.5454543013201585
bew_24-01-01_24-01-01_06-08-01_06-08-01_06-08-01;290.446181394512;16.753678893044313;2.188401176676;13.891316344907178;37.434893529059;6.5108568473663135
tta_12-02-06_12-02-06_12-02-06_01-02-06_01-02-06_01-02-06;632.852299987248;5.791136184877021;5.806373231867999;4.3453052193620305;290.00950622450006;3.1286039501227645
uns_29-02-05_04-04-05_04-04-05_04-04-05;531.931673759596;12.82416031882451;5.5505074387399995;13.827785685774385;81.252898538002;5.032090248118699
ucp_31-05-09_16-05-09_01-03-09_01-03-09;856.651204892126;6.325562786237718;8.778879170314;6.6918935787313405;369.59034031214395;3.171043622371053
ets_14-02-08_14-02-08_06-10-08_06-10-08_06-10-08;714.5837404273599;5.612646701601172;6.3259892035;4.372733427896171;340.021473761532;2.94632588918185
dnp-a_12-01-01_30-01-01_12-01-01_30-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;545.668884751126;8.573500165588884;4.8362056239380005;7.7783877516778155;183.837427621968;3.742002845581976
fes_11-03-12_08-12-12_09-12-12;217.05070353837826;18.892684678154406;8.097540758091997;29.99839507517405;20.034730530124374;8.954102661886736
nkc_31-03-12_29-03-12_16-03-12_06-12-12_06-12-12_06-12-12;604.76145649644;8.308916704831045;6.359768331703997;6.98273084672003;201.518060825916;3.22120141679287
bcy_31-02-06_29-02-06_04-02-06_04-02-06_04-02-06_04-02-06;718.2560633589363;6.139082356720425;6.982292658207999;5.657050390527959;316.91841211197203;3.0471489171605057
bpo_33-11-02_33-11-02_02-01-02_02-01-02_02-01-02_02-01-02_02-01-02;334.1887103716655;13.04443338203274;2.4094683239965;10.604892162345687;51.451317053472;5.355853659534762
phx-a_16-03-12_16-03-12_16-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;827.900933964288;6.792881662987787;7.679207515996;5.578199014566351;360.99109980239;3.1103158450602915
ctn_13-03-09_29-03-09_03-05-09;917.8526365408233;5.118302737431455;8.423679658404003;5.052452343567422;416.238350405052;3.0914014973521886
itv_28-01-01_29-01-01_09-08-01_09-08-01;338.06933743907103;10.33062653632764;3.244050053937;9.981347122249213;84.76673182255999;4.929220836730778
ofp_32-02-08_28-02-08_29-02-08_06-10-08_06-10-08;491.44476197112397;7.325630419427817;3.947764708784;6.290218883934003;194.08642357051;3.5008057606664105
ths-b-c_13-03-04_32-02-04_None_None;225.2317643080019;13.945474009568887;1.7707632276344725;10.87126400404397;34.91390489537139;6.927704041296995
pcb-b_29-05-09_28-03-09_None_None;479.34816924596987;10.27512465863626;4.459882482749999;7.953748874816444;120.32948774232102;4.167017729398322
ana-b_28-04-05_30-04-05_02-02-05_02-02-05_02-02-05_02-02-05;549.627901411314;9.59385947636532;5.210665815354999;8.824964623488059;145.36108154183398;3.4784238358341675
nju_29-02-06_31-02-06_12-02-06_05-02-06_05-02-06;1572.4550417561225;4.668906797745037;14.253340068809994;3.9309785814739535;835.4158258973082;2.8359741712491116
hec_13-02-08_14-02-08_09-10-08_09-10-08_09-10-08;831.9292136682399;5.281434837895933;8.213014097119999;4.062258787677152;392.2179628320298;3.2158216075263493
ubo_31-01-01_29-01-01_07-08-01_06-08-01;355.8093990775801;7.749335857700619;3.5098087604300003;6.441104724284685;121.41629755053002;3.974510799774987
nju_29-02-08_31-02-08_32-02-08_10-10-08_10-10-08;1160.442415213416;5.274234497300114;10.628531696376;3.6590732597724336;589.3318575515281;2.8041687761219256
csj_12-01-01_30-01-01_30-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;407.308321168515;7.125288205502424;3.4263148581089995;6.5298963573128965;154.14823665676604;3.704593036460409
sln_14-02-06_13-02-06_29-02-06_01-02-06_01-02-06_01-02-06;770.7206784803763;5.893094902171159;7.112355254432996;4.373023901995375;348.09038341824015;3.0940976602579804
ntn_29-02-06_29-02-06_28-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06;602.3959845373471;7.243379946315626;5.120248908567;5.407861650859119;252.4470549501329;3.3356002790166523
srs-a_14-02-06_02-02-06_02-02-06;2424.043315417306;3.6120916266553236;22.278394348006007;3.018628218004382;1352.288330796393;2.679686440953747
zxd_13-02-08_13-02-08_09-10-08_09-10-08_09-10-08;550.4730588224911;7.225762483530892;5.203675429051999;6.040724462733379;222.908622485402;3.45616383284658
pbg-l_11-02-06_11-02-06_11-02-06_None_None_None_None_None;468.509047568042;7.001857307880818;4.002176328981999;6.3815598995925775;167.275997097552;3.9002001064399634
cex-a_11-02-06_11-02-06_30-02-06_11-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06_05-02-06;1076.159458911812;5.333412093252969;9.719517385247999;4.4016262906711585;531.2483157945601;2.9224526585695285
krq_24-02-04_24-02-04_03-03-04_03-03-04_03-03-04_03-03-04_03-03-04;236.73372233371197;13.443903882522532;1.828013386550993;10.652237692260686;43.22763011209999;6.109112941697072
ths-c_16-04-05_05-02-05_05-02-05;714.0488067270226;6.497126943972349;7.741705632334499;5.8406707309541;278.789569541367;3.177097124745822
zyg-a_11-02-04_11-02-04_11-02-04_11-02-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04;1897.41442565496;4.1234667981311715;17.50609251967;3.5259113482726465;1016.8015085285557;2.6401557367176056
dno-a_28-03-12_28-03-12_16-03-12_16-03-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12;597.346569835428;8.392849083622737;5.873738098283999;9.863126765346315;193.984731145562;3.4545012936435584
ths-c3_32-02-08_08-10-08_09-10-08;396.43501422056;8.979915222424989;3.67688461756;8.014111482644829;110.34158473681299;4.492876418006003
pyo_33-11-02_14-01-02_13-01-02_None_None;371.42060531507104;10.337368268395304;2.954590393833;8.44457080997804;92.88170230600302;4.7678042128476505
boe_11-02-06_12-02-06_02-02-06_01-02-06;351.75340282646704;10.85786695733401;2.9177184474359996;9.430335734731292;78.074566814264;4.745687368423555
bpb_16-04-05_16-04-05_01-02-05_01-02-05_01-02-05;886.6544449233959;6.2010576704494085;8.026365248247997;5.777685410536228;372.011422361913;3.0978107603967664
fes_21-08-01_01-01-01_01-01-01;124.20645648225641;12.664759592441206;1.222221440263;11.071167929261827;27.796822390152997;6.048150186255934
ptr_29-02-04_31-02-04_02-03-04_02-03-04;446.25933063522797;7.976316528728995;4.1101519377620015;5.816680724744983;159.71762827202897;3.503632632855551
ukj_31-03-12_08-12-12_08-12-12_08-12-12_08-12-12;352.234748393206;28.212362981975694;16.759832555785394;24.717670506237575;34.574209345919215;10.826458994717774
bpr_16-02-08_14-02-08_06-10-08_06-10-08;510.086379999216;6.5484140394243395;4.714391268618001;4.702219356119786;215.18298307600202;3.2455408752809336
thl_29-03-12_31-03-12_31-03-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12;507.2447841946199;11.344116734626462;5.629604584311;12.677803058009145;101.887242208542;4.1261789185560795
twt-b_13-01-01_23-08-01_None_None;360.52657068342074;8.646320592855421;3.10078196309875;7.447250419529903;108.006653145447;4.21141121559205
tfv_12-03-12_30-03-12_06-12-12_06-12-12;569.311911287622;14.444179339887206;4.859424156096;12.66012975446051;67.88064586349175;4.717115778048238
thz_28-01-01_29-01-01_28-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;541.6174351739619;4.916144826780687;5.095456459975;4.957213577163497;238.94550100456001;3.2409782405909335
icc-a_17-10-08_17-10-08_01-02-08_01-02-08_01-02-08_01-02-08;406.27955359129794;8.93529878367354;3.5088013192519996;7.886052784883066;111.60290894542999;4.3017544709371816
ply_13-02-04_13-02-04_13-02-04_13-02-04_13-02-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04;306.67620226555937;12.32999606423399;3.1828639810935004;14.428360879527359;53.58497925150676;4.992321105635654
uod_31-03-12_07-12-12_07-12-12_07-12-12_07-12-12;325.4342932363112;24.50511157663395;11.850279685762484;24.60959887289199;31.823774676984787;10.577682321284026
ana-b_29-03-09_30-03-09_04-05-09_04-05-09_04-05-09_04-05-09;651.3592734799589;7.525665726039939;6.0818141854170005;7.4340264317881655;230.503783547136;3.344577123441882
hst_30-03-12_11-03-12_09-12-12_09-12-12;498.69701139876116;13.680365036835635;4.7745739167225;13.0548916031401;76.2093174182875;5.491809778789196
dnp-a_12-02-05_30-02-05_12-02-05_30-02-05_04-04-05_04-04-05_04-04-05_04-04-05_04-04-05_04-04-05_04-04-05_04-04-05_04-04-05;926.190521873576;7.029533608982838;8.755825278872;5.567874850717511;367.03966069633987;2.8670295492031967
sas_30-02-06_30-02-06_02-02-06_01-02-06_02-02-06_01-02-06;404.24069156367614;6.969005230169293;3.6329961910320003;6.2539599891072655;149.60185343189997;3.684235962283699
uns_25-12-12_01-03-12_01-03-12_01-03-12;460.86665756895894;9.11706274413215;4.023842140341;8.848555581700733;137.671907026278;3.8372805358110313
edq-a_28-03-09_16-03-09_16-03-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09;1077.988789959264;5.305069077258682;9.714529448568;4.658569352782154;527.064667192771;2.8997508981296094
rra_29-02-05_16-02-05_16-02-05_01-04-05_01-04-05_01-04-05;1006.9605474044963;6.599991804427312;9.104471048119999;5.028810597098817;442.84763499289505;2.9409141487237904
tdd_28-01-01_28-01-01_28-01-01_28-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;699.0246173133182;5.602197027960694;6.323306260689;4.706568845292736;321.85873684904095;3.3316913649257867
dme_28-02-05_16-02-05_02-04-05_02-04-05_02-04-05_02-04-05_02-04-05;609.9279853595763;7.210946076550541;4.8751301902319994;6.459979932967888;219.556414086208;3.3190535282212252
srs-a_13-01-01_08-08-01_08-08-01;1873.6575045100851;4.249523293185767;16.422576213004998;3.892328592280045;1028.650729274346;2.7304087664509873
ths-b-c_11-02-06_15-02-06_02-02-06_01-02-06;328.76373845472;8.36380317773237;2.4939043617279997;7.5586803765331085;96.89531114229747;4.1368269722610265
dtc_29-01-01_29-01-01_29-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;613.553288240408;7.047830730769527;5.474695782944;5.010439555881407;272.760525313892;3.2748505563921073
tfz-a_13-02-06_13-02-06_13-02-06_01-02-06_02-02-06_02-02-06_02-02-06;2093.1724199204277;3.82941713476956;18.310745462393996;3.171801232481681;1173.2273161288679;2.7272945888949907
kgo_12-02-06_12-02-06_11-02-06_02-02-06_02-02-06_02-02-06_02-02-06;590.278855532732;5.990021410958395;5.633443231219999;4.708554579191074;268.297281704408;3.1544658448231235
ctn_16-02-04_29-02-04_04-03-04;584.6067623959289;6.792999308911128;5.174481338387999;5.624739717802825;245.54935503256797;3.625871651461949
utb_16-03-09_02-05-09_01-05-09;407.99613825184593;12.781281545539516;3.620798030662;12.59168160349849;65.368566304902;4.9224771815571
ses-a_16-03-12_16-03-12_28-03-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12;665.065568458116;7.1728179875927305;5.8490342707859995;7.5131992617406285;243.73144288872;3.0605846983830602
tfk_16-04-05_31-04-05_02-02-05_02-02-05;622.8116084231581;7.432097589558633;5.8580806561199985;6.135593266387419;236.59543529586895;3.1045930619922
odk_2_04-02-06_4_30-02-06;481.61119757085;8.016465254832378;4.368009570835;6.851461926657702;172.51257596250602;3.685571561211116
nju_29-03-12_31-03-12_15-03-12_07-12-12_07-12-12;936.4213778824308;6.261979996855088;8.55526586229;5.761512508556082;414.1663182362159;2.7765654609656365
csj_16-03-12_28-03-12_28-03-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12;547.5440860250451;9.140537542306829;4.612608664785;8.898711475847572;150.177697841838;3.4658210526851607
nju_29-02-06_31-02-06_11-02-06_04-02-06_04-02-06;947.4365420008827;5.978029161487195;8.989212342132003;4.322703097690901;446.78581095653686;3.0509230565199084
ths-c3_11-05-09_01-03-09_02-03-09;258.5017358368837;28.105898992106944;28.08805804040063;29.24021890437863;28.2790908762516;11.117103905099876
ssc-a_15-02-04_15-02-04_01-03-04_01-03-04_01-03-04_01-03-04_01-03-04;312.3775590866701;10.836586966542303;3.0446469048179994;10.792916063253688;73.52682205278299;4.849886886172003
stu-a_32-03-12_32-03-12_32-03-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12;937.7336150232397;7.0736370404189035;9.204503388760001;5.848329107564213;403.440303381962;2.96893286947645
pcb-b_29-05-09_29-03-09_None_None;487.46864809625987;10.16081437712864;3.857665560474;9.256603837461117;123.89228414288999;3.9236944700304783
ftv_29-01-01_28-01-01_06-08-01_06-08-01_06-08-01_06-08-01;546.076112058246;6.842939005460354;4.913061562095;5.181240096249465;223.07272126787706;3.3057159793610587
tth-a_35-11-03_35-11-03_35-11-03_35-11-03_03-01-03_03-01-03_03-01-03_03-01-03_03-01-03_03-01-03_03-01-03;450.7890757583201;16.512239601700298;6.875003793895343;18.379230369804272;54.90506841269965;6.67742441078218
ffc_24-02-08_24-02-08_23-10-08_None_None;433.56198751183985;9.590070941373046;3.5689553850060007;7.280791890866394;137.356726709725;3.796480974759712
ulg_29-03-12_06-12-12_07-12-12_06-12-12;635.327119695772;9.974125766579418;5.9280769703399985;9.699648421920283;192.30668864542503;3.4380199086993453
pbz-l_16-03-04_16-03-04_16-03-04_03-02-04_03-02-04_03-02-04_03-02-04;1420.213845549513;4.471886397057852;13.972004799909005;3.5165988172213685;762.8193053119679;2.7541210847666626
stu-a_18-12-12_18-12-12_18-12-12_02-03-12_02-03-12_02-03-12_02-03-12_02-03-12_02-03-12;872.2861246021553;6.888913717655207;7.944011832015001;6.6029218447282485;357.87941059721396;3.1756538776032617
fuf_24-02-08_24-02-08_08-10-08_08-10-08_08-10-08;768.5080009897953;5.951365037352987;7.497448748299;5.185912311894997;349.598714540976;3.1596266658248098
sod-f_15-04-05_02-02-05_01-02-05;2350.59928734228;4.512850481497597;22.170291977339996;3.4963570201623453;1296.1530115953599;2.7571850940917697
epz_29-01-01_19-08-01_31-01-01_None_None;398.02411685616005;8.909522305327496;3.69453078765;8.578786591861975;122.470396016252;4.290134329946652
cda_29-03-12_28-03-12_07-12-12_06-12-12;483.21923788624986;11.754842535527766;5.495891091139998;12.408960040924851;86.06419968228802;4.0192204500037265
ths-b-c_11-02-08_11-02-08_08-10-08_09-10-08;409.28605656923605;12.042594786260235;3.0751012490660004;9.010686347527956;75.896470798255;5.438712366213258
